landuse,ntl_raw,fit,se,lo,hi
recreational,0.0029843027289855,2.2066009385069125,0.1185759160471907,1.9741921430544187,2.439009733959406
recreational,0.0029981161380606,2.212118552664338,0.1186867687922683,1.979492485831492,2.444744619497184
recreational,0.0030119295471358,2.2176072124120245,0.1187977410298535,1.984763639993512,2.450450784830537
recreational,0.0030257429562109,2.223063977370367,0.1189085626131134,1.9900031946486647,2.4561247600920693
recreational,0.0030395563652861,2.22848590715976,0.1190189586535582,1.9952087481987857,2.4617630661207337
recreational,0.0030533697743612,2.233870061400598,0.1191286503008413,2.000377906810949,2.467362215990247
recreational,0.0030671831834363,2.239213499713276,0.1192373555467215,2.005508282841702,2.47291871658485
recreational,0.0030809965925115,2.2445132817181888,0.1193447900528199,2.0105974932146617,2.478429070221716
recreational,0.0030948100015866,2.2497664670357307,0.1194506680019167,2.015643157751974,2.483889776319488
recreational,0.0031086234106618,2.254970115286296,0.1195547029726498,2.020642897459902,2.489297333112689
recreational,0.0031224368197369,2.26012128609028,0.1196566088375983,2.025594332768588,2.4946482394119727
recreational,0.0031362502288121,2.265217039068078,0.1197561006848622,2.030495081725748,2.499938996410408
recreational,0.0031500636378872,2.2702544338400834,0.1198528957633801,2.0353427581438583,2.5051661095363085
recreational,0.0031638770469623,2.2752305300266915,0.1199467144523596,2.0401349697000666,2.5103260903533164
recreational,0.0031776904560375,2.2801423872482967,0.1200372812553333,2.044869315987844,2.51541545850875
recreational,0.0031915038651126,2.284987065125294,0.1201243258194886,2.0495433865190966,2.520430743731492
recreational,0.0032053172741878,2.289761623278078,0.120207583981061,2.0541547586751983,2.5253684878809577
recreational,0.0032191306832629,2.294463121327043,0.1202867988377147,2.058700995605122,2.530225247048964
recreational,0.0032329440923381,2.2990886188925845,0.1203617218489755,2.063179644068593,2.5349975937165765
recreational,0.0032467575014132,2.303635175595096,0.1204321139659118,2.067588232221909,2.539682118968283
recreational,0.0032605709104883,2.308099851054973,0.1204977467913934,2.0719242673438423,2.5442754347661047
recreational,0.0032743843195635,2.3124797048926107,0.120558403772384,2.076185233498738,2.5487741762864835
recreational,0.0032881977286386,2.3167717967284025,0.120613881425843,2.0803685891337502,2.5531750043230548
recreational,0.0033020111377138,2.3209731861827434,0.1206639905999282,2.084471764606884,2.5574746077586026
recreational,0.0033158245467889,2.325080945515522,0.1207085586455492,2.088492170570245,2.5616697204607988
recreational,0.003329637955864,2.3290934834725667,0.1207475221505,2.092428340057587,2.5657586268875465
recreational,0.0033434513649392,2.3330117066794287,0.1207810076173475,2.0962809317494275,2.56974248160943
recreational,0.0033572647740143,2.336836795561383,0.120809176925061,2.1000508087882634,2.5736227823345024
recreational,0.0033710781830895,2.340569930543704,0.1208322072596869,2.1037388043147174,2.57740105677269
recreational,0.0033848915921646,2.3442122920516675,0.1208502899909992,2.107345723669309,2.581078860434026
recreational,0.0033987050012398,2.3477650605105493,0.1208636295806997,2.110872346532378,2.5846577744887207
recreational,0.0034125184103149,2.351229416345624,0.1208724425204174,2.1143194290056053,2.5881394036856413
recreational,0.00342633181939,2.354606539982165,0.120876956297841,2.1176877056383967,2.5915253743259337
recreational,0.0034401452284652,2.3578976118454507,0.1208774083894089,2.1209778914022093,2.594817332288692
recreational,0.0034539586375403,2.361103812360754,0.1208740452780835,2.1241906836157103,2.598016941105798
recreational,0.0034677720466155,2.364226321953351,0.1208671214948375,2.1273267638234694,2.6011258800832326
