city,city_label,city_order,ntl_raw,fit,se,lo,hi
HongKong,Hong Kong,1,0.0137959241549274,2.190624745547305,0.2651113878152745,1.671006425429367,2.7102430656652428
HongKong,Hong Kong,1,0.0138765143057727,2.185521757212984,0.2650999662759757,1.6659258233120715,2.7051176911138963
HongKong,Hong Kong,1,0.013957104456618,2.1801356843030484,0.2650859418010824,1.6605672383729266,2.69970413023317
HongKong,Hong Kong,1,0.0140376946074633,2.174480003004418,0.265069908730753,1.6549429818921422,2.694017024116694
HongKong,Hong Kong,1,0.0141182847583086,2.168568189504013,0.2650524750081119,1.6490653384881135,2.6880710405199126
HongKong,Hong Kong,1,0.0141988749091539,2.162413719988753,0.2650342558519246,1.6429465785189814,2.681880861458525
HongKong,Hong Kong,1,0.0142794650599992,2.156030070645558,0.265015867727603,1.6365989698994563,2.6754611713916607
HongKong,Hong Kong,1,0.0143600552108444,2.149430717661349,0.2649979226158103,1.630034789334361,2.6688266459883376
HongKong,Hong Kong,1,0.0144406453616897,2.1426291372230444,0.2649810225787063,1.6232663329687798,2.661991941477309
HongKong,Hong Kong,1,0.014521235512535,2.1356388055175644,0.26496575462461,1.6163059264533288,2.6549716845818
HongKong,Hong Kong,1,0.0146018256633803,2.1284731987318297,0.2649526858724982,1.6091659344217333,2.647780463041926
HongKong,Hong Kong,1,0.0146824158142256,2.12114579305276,0.2649423590183246,1.6018587693768436,2.640432816728676
HongKong,Hong Kong,1,0.0147630059650709,2.113670064667274,0.2649352881056093,1.5943968999802798,2.6329432293542685
HongKong,Hong Kong,1,0.0148435961159162,2.106059489762293,0.2649319546031148,1.5867928587401885,2.6253261207843988
HongKong,Hong Kong,1,0.0149241862667615,2.0983275445247376,0.2649328037926822,1.5790592490910804,2.617595839958395
HongKong,Hong Kong,1,0.0150047764176068,2.090487705141526,0.2649382414704523,1.5712087518594395,2.609766658423613
HongKong,Hong Kong,1,0.0150853665684521,2.082553447799578,0.2649486309647403,1.5632541311086876,2.6018527644904696
HongKong,Hong Kong,1,0.0151659567192974,2.0745382486858164,0.2649642904737695,1.5552082393572282,2.593868258014405
HongKong,Hong Kong,1,0.0152465468701427,2.066455583987158,0.264985490726309,1.5470840221635926,2.585827145810724
HongKong,Hong Kong,1,0.015327137020988,2.058318929890524,0.2650124529680021,1.53889452207324,2.5777433377078083
HongKong,Hong Kong,1,0.0154077271718333,2.050141762582834,0.2650453472758315,1.5306528819222045,2.569630643243464
HongKong,Hong Kong,1,0.0154883173226786,2.041937558251009,0.2650842912027503,1.5223723474936182,2.5615027690084
HongKong,Hong Kong,1,0.0155689074735239,2.033719793081968,0.2651293487540235,1.5140662695240814,2.553373316639854
HongKong,Hong Kong,1,0.0156494976243692,2.0255019432626304,0.2651805296962945,1.5057481050578931,2.545255781467368
HongKong,Hong Kong,1,0.0157300877752145,2.017297484979917,0.2652377891998162,1.497431418148277,2.5371635518115565
HongKong,Hong Kong,1,0.0158106779260598,2.009119894420748,0.2653010278136926,1.4891298799059098,2.5291099089355846
HongKong,Hong Kong,1,0.0158912680769051,2.000982647772042,0.2653700917733704,1.4808572678962355,2.521108027647848
HongKong,Hong Kong,1,0.0159718582277503,1.99289922122072,0.2654447736390218,1.4726274648882374,2.513170977553203
HongKong,Hong Kong,1,0.0160524483785956,1.9848830909537016,0.2655248132628807,1.4644544569584557,2.505311724948948
Dubai,Dubai,2,0.0009363001679948,2.124487812250268,0.255072136218801,1.6245464252614172,2.6244291992391173
Dubai,Dubai,2,0.0010066811030716,2.139974572836463,0.2550746594797234,1.6400282402562052,2.639920905416721
Dubai,Dubai,2,0.0010770620381484,2.155323160497807,0.2550776254770834,1.6553710145627236,2.6552753064328907
Dubai,Dubai,2,0.0011474429732253,2.170523774651121,0.2550810076235063,1.6705649997090488,2.670482549593194
Dubai,Dubai,2,0.0012178239083021,2.1855666147132258,0.2550847778253817,1.6856004501754778,2.685532779250974
Dubai,Dubai,2,0.001288204843379,2.200441880100941,0.2550889066007824,1.7004676231634075,2.7004161370384745
